Date;Time;P1 Press A;P1 Press B;P1 Press;P1 Rate A;P1 Rate B;P1 Rate;P1 Vol A;P1 Vol B;P1 Cum Vol;P1 Delta Press;P2 Press A;P2 Press B;P2 Press;P2 Rate A;P2 Rate B;P2 Rate;P2 Vol A;P2 Vol B;P2 Cum Vol;P2 Delta Press;P3 Press A;P3 Press B;P3 Press;P3 Rate A;P3 Rate B;P3 Rate;P3 Vol A;P3 Vol B;P3 Cum Vol;P3 Delta Press;P4 Press A;P4 Press B;P4 Press;P4 Rate A;P4 Rate B;P4 Rate;P4 Vol A;P4 Vol B;P4 Cum Vol;P4 Delta Press
07-13-2018;15:09:59;28,3;28,7;28,7;-0,00500;0,01660;0,01660;-0,208;28,278;53,186;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;15:11:39;28,0;27,1;27,1;-0,00425;0,01660;0,01660;-0,208;28,306;53,213;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;15:13:19;27,3;27,6;27,6;0,00626;0,01660;0,01660;-0,209;28,334;53,240;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;15:14:59;28,1;28,1;28,1;-0,00702;0,01660;0,01660;-0,208;28,361;53,269;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;15:16:39;27,6;27,0;27,0;0,00073;0,01660;0,01660;-0,208;28,389;53,296;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;15:18:19;26,9;27,3;27,3;0,00901;0,01660;0,01660;-0,209;28,417;53,323;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;15:19:59;27,1;26,2;26,2;-0,00314;0,01660;0,01660;-0,208;28,444;53,352;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;15:21:39;27,3;26,8;26,8;-0,00132;0,01660;0,01660;-0,208;28,472;53,379;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;15:23:19;26,9;27,4;27,4;0,00506;0,01660;0,01660;-0,208;28,500;53,406;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;15:24:59;27,0;25,9;25,9;0,00113;0,01660;0,01660;-0,208;28,527;53,435;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;15:26:39;26,8;26,6;26,6;-0,00209;0,01660;0,01660;-0,208;28,555;53,462;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;15:28:19;26,8;27,3;27,3;-0,00282;0,01660;0,01660;-0,209;28,583;53,489;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;15:29:59;27,3;26,2;26,2;-0,00740;0,01660;0,01660;-0,208;28,610;53,519;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;15:31:39;26,7;27,4;27,4;0,00781;0,01660;0,01660;-0,208;28,638;53,546;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;15:33:19;26,8;27,1;27,1;0,00125;0,01660;0,01660;-0,208;28,666;53,572;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;15:34:59;27,1;26,3;26,3;0,00340;0,01660;0,01660;-0,208;28,693;53,602;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;15:36:39;26,7;27,2;27,2;0,00058;0,01660;0,01660;-0,208;28,721;53,629;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;15:38:19;27,1;26,6;26,6;-0,00690;0,01660;0,01660;-0,208;28,749;53,656;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;15:39:59;26,9;26,5;26,5;0,00436;0,01660;0,01660;-0,208;28,776;53,685;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;15:41:39;26,5;27,3;27,3;0,00591;0,01660;0,01660;-0,208;28,804;53,712;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;15:43:19;26,8;26,4;26,4;0,00168;0,01660;0,01660;-0,207;28,832;53,739;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;15:44:59;27,1;27,3;27,3;0,00245;0,01660;0,01660;-0,207;28,859;53,766;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;15:46:39;26,9;27,0;27,0;-0,00314;0,01660;0,01660;-0,208;28,887;53,795;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;15:48:19;27,1;26,9;26,9;0,00165;0,01660;0,01660;-0,208;28,915;53,822;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;15:49:59;27,3;27,5;27,5;0,00115;0,01660;0,01660;-0,208;28,942;53,849;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;15:51:39;27,5;26,7;26,7;-0,00830;0,01660;0,01660;-0,208;28,970;53,878;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;15:53:19;27,1;27,5;27,5;0,00576;0,01660;0,01660;-0,208;28,998;53,905;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;15:54:59;27,3;27,9;27,9;0,00663;0,01660;0,01660;-0,208;29,025;53,932;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;15:56:39;27,4;27,0;27,0;-0,00004;0,01660;0,01660;-0,209;29,053;53,961;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;15:58:19;27,7;27,6;27,6;-0,00284;0,01660;0,01660;-0,208;29,081;53,988;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;15:59:59;27,9;28,4;28,4;0,00500;0,01660;0,01660;-0,208;29,109;54,015;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:01:39;28,0;27,4;27,4;-0,00092;0,01660;0,01660;-0,208;29,136;54,044;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:03:19;27,7;28,2;28,2;0,00461;0,01660;0,01660;-0,208;29,164;54,071;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:04:59;28,3;28,4;28,4;-0,00067;0,01660;0,01660;-0,207;29,191;54,098;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:06:39;28,3;27,6;27,6;-0,00087;0,01660;0,01660;-0,207;29,219;54,127;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:08:19;27,5;28,5;28,5;0,00335;0,01660;0,01660;-0,208;29,247;54,154;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:09:59;28,0;27,2;27,2;0,00335;0,01660;0,01660;-0,207;29,274;54,181;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:11:39;28,0;28,2;28,2;0,00260;0,01660;0,01660;-0,207;29,302;54,210;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:13:19;28,1;28,8;28,8;0,00461;0,01660;0,01660;-0,208;29,330;54,237;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:14:59;28,1;27,7;27,7;0,00285;0,01660;0,01660;-0,208;29,357;54,264;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:16:39;28,2;28,7;28,7;0,00588;0,01660;0,01660;-0,207;29,385;54,294;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:18:19;28,0;28,5;28,5;-0,00119;0,01660;0,01660;-0,208;29,413;54,320;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:19:59;28,4;27,9;27,9;0,00002;0,01660;0,01660;-0,207;29,440;54,347;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:21:39;28,6;28,7;28,7;-0,00047;0,01660;0,01660;-0,207;29,468;54,377;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:23:19;29,2;28,2;28,2;-0,00244;0,01660;0,01660;-0,207;29,496;54,404;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:25:00;29,4;28,8;28,8;-0,00197;0,01660;0,01660;-0,207;29,523;54,431;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:26:40;28,0;28,5;28,5;0,00160;0,01660;0,01660;-0,207;29,551;54,457;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:28:20;28,1;27,5;27,5;-0,00124;0,01660;0,01660;-0,207;29,579;54,487;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:30:00;28,0;28,3;28,3;0,00168;0,01660;0,01660;-0,207;29,606;54,514;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:31:40;27,8;28,7;28,7;0,00218;0,01660;0,01660;-0,208;29,634;54,541;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:33:20;28,2;27,5;27,5;-0,00189;0,01660;0,01660;-0,208;29,662;54,570;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:35:00;27,6;28,2;28,2;0,00809;0,01660;0,01660;-0,208;29,690;54,597;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:36:40;27,7;28,0;28,0;0,00418;0,01660;0,01660;-0,207;29,717;54,624;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:38:20;28,5;27,7;27,7;-0,00257;0,01660;0,01660;-0,207;29,745;54,653;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:40:00;27,7;28,5;28,5;0,00298;0,01660;0,01660;-0,208;29,773;54,680;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:41:40;27,6;27,1;27,1;-0,00124;0,01660;0,01660;-0,207;29,800;54,707;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:43:20;27,5;27,7;27,7;0,00764;0,01660;0,01660;-0,207;29,828;54,736;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:45:00;27,7;27,9;27,9;-0,00232;0,01660;0,01660;-0,208;29,856;54,763;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:46:40;27,9;27,7;27,7;-0,00264;0,01660;0,01660;-0,207;29,883;54,790;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:48:20;28,2;28,1;28,1;0,00173;0,01660;0,01660;-0,207;29,911;54,819;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:50:00;28,1;27,8;27,8;-0,00843;0,01660;0,01660;-0,209;29,938;54,846;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:51:40;28,4;28,1;28,1;0,00330;0,01660;0,01660;-0,208;29,966;54,873;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:53:20;28,4;29,2;29,2;0,00969;0,01660;0,01660;-0,208;29,994;54,902;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:55:00;27,6;26,9;26,9;0,00025;0,01660;0,01660;-0,208;30,021;54,929;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:56:40;27,2;27,3;27,3;-0,00054;0,01660;0,01660;-0,210;30,049;54,956;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;16:58:20;27,2;28,0;28,0;-0,00637;0,01660;0,01660;-0,210;30,077;54,985;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;17:00:00;27,3;27,0;27,0;0,00766;0,01660;0,01660;-0,208;30,104;55,012;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;17:01:40;28,0;28,4;28,4;-0,00007;0,01660;0,01660;-0,208;30,132;55,039;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;17:03:20;28,7;29,3;29,3;0,00500;0,01660;0,01660;-0,208;30,160;55,066;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;17:05:00;27,9;27,5;27,5;0,00643;0,01660;0,01660;-0,209;30,187;55,095;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;17:06:40;28,6;28,5;28,5;-0,01136;0,01660;0,01660;-0,210;30,215;55,122;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;17:08:20;28,6;28,1;28,1;0,00033;0,01660;0,01660;-0,209;30,243;55,149;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;17:10:00;27,6;27,8;27,8;0,01001;0,01660;0,01660;-0,210;30,271;55,179;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;17:11:40;28,1;28,7;28,7;-0,00019;0,01660;0,01660;-0,209;30,298;55,206;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;17:13:20;27,9;27,4;27,4;0,00033;0,01660;0,01660;-0,209;30,326;55,232;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;17:15:00;28,1;27,7;27,7;-0,00309;0,01660;0,01660;-0,209;30,354;55,262;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;17:16:40;28,0;28,7;28,7;0,00230;0,01660;0,01660;-0,209;30,381;55,289;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;17:18:20;28,4;28,0;28,0;0,00190;0,01660;0,01660;-0,209;30,409;55,316;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;17:20:00;28,5;28,6;28,6;0,00120;0,01660;0,01660;-0,210;30,437;55,345;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;17:21:40;28,5;28,6;28,6;0,00100;0,01660;0,01660;-0,210;30,464;55,372;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;17:23:20;28,4;27,9;27,9;0,00155;0,01660;0,01660;-0,210;30,492;55,399;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;17:25:00;29,1;29,5;29,5;-0,00249;0,01660;0,01660;-0,209;30,520;55,428;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-13-2018;17:26:40;29,2;28,2;28,2;-0,00690;0,01660;0,01660;-0,209;30,547;55,455;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
